20048	8879	4616	3424	2987	2888	2273	2416	2259	2530	2455	2228
14389	4575	2936	2521	2388	2297	2011	2202	2099	2027	2040	2178
11169	8648	6734	4604	3438	3573	2693	2599	2641	2514	2630	2599
5773	4477	3798	2868	2649	2480	2087	2149	1906	2170	2176	2093
16817	14962	11776	9108	7006	6296	4358	3977	3976	3676	3168	2600
6353	5271	4048	2887	2719	2966	2385	2243	2163	2234	2102	2200
36621	18646	10708	6351	3640	4045	2884	2328	3537	2365	2330	2089
49155	24634	12557	7716	4696	3468	2611	2222	2265	2192	2129	2146
