32395	16035	9250	6634	5214	5080	4054	4025	3914	4377	4134	3855
19647	5695	4325	4052	3924	3787	3616	3577	3439	3852	3567	3301
30339	22340	16149	10496	8522	8171	5719	4907	4768	4958	4671	4156
13819	11048	7969	5624	4499	4406	3482	3481	3679	3852	3909	3564
48166	42434	34052	25407	19231	16741	10605	9741	8223	8558	6419	5429
8811	7301	6041	4943	4018	4206	4070	3882	3605	3747	3553	3785
37612	20485	12267	8142	5723	5409	4517	4207	4475	4030	3912	3985
49862	26749	14278	9061	6023	4433	4187	4049	3656	3694	3811	3562
