23536	25438	26181	27064	27018	27432	27667	27818	27591	27465	27468	27123
15819	17362	17333	17704	17166	17574	17084	18074	17892	17781	18122	17877
14324	20128	25433	25360	26272	26391	26643	27448	27603	27391	27267	27289
9658	13786	15425	17282	17733	17227	17120	17233	17302	17508	17973	18195
19561	22831	23686	25682	26365	26594	26416	26654	27287	26840	26589	27467
13582	16277	17128	17946	17660	16667	18151	18535	18226	17976	18690	18664
48805	38270	33318	30789	28477	27578	28703	28539	27531	28400	27927	27368
47145	32089	24256	21716	19984	17639	18042	19290	19387	18671	19397	18904
